Season,Episode,Character1,Character2,Dialogue
4,10,T'RINA,BURNHAM,Could you sit with me a while? I would appreciate your company. I find you a... comforting presence. As much as our long-range scans can show us.
4,11,DETMER,BURNHAM,You got it. Nilsson has the conn. You are in excellent hands.
4,11,BURNHAM,T'RINA,"Madam President, General, Doctor. I appreciate you seeing us off. Captain, I cannot express a greater need for urgency than you must already feel. Please, all of you, travel safely. May you find answers, in whatever form they take, and quickly."
4,11,T'RINA,NDOYE,"Captain, I cannot express a greater need for urgency than you must already feel. Please, all of you, travel safely. May you find answers, in whatever form they take, and quickly. Captain Burnham, I must voice my dismay at this decision. We left delegates behind because time is of the essence. On behalf of the citizens of United Earth, whose lives are in danger in this very moment, I ask that you reconsider, so that we might better commit the precious time that they have left to actually attempting to communicate with the Ten-C. We have much to convey, and no idea how long it will take to do so."
4,11,NDOYE,BURNHAM,"Captain Burnham, I must voice my dismay at this decision. We left delegates behind because time is of the essence. On behalf of the citizens of United Earth, whose lives are in danger in this very moment, I ask that you reconsider, so that we might better commit the precious time that they have left to actually attempting to communicate with the Ten-C. We have much to convey, and no idea how long it will take to do so. I hear you, General. I do. Both Earth and Ni'Var are home to me. Whatever we might find down on that planet, it could cut our communication time in half."
4,11,BURNHAM,NDOYE,"I hear you, General. I do. Both Earth and Ni'Var are home to me. Whatever we might find down on that planet, it could cut our communication time in half. Might. Could. This is quite the gamble for so much uncertainty."
4,11,NDOYE,BURNHAM,Might. Could. This is quite the gamble for so much uncertainty. I am certain that first contact will not go well if we show up to the Ten-C knowing nothing about them. I will find something down there. I promise. We ready?
4,11,BURNHAM,DETMER,"I am certain that first contact will not go well if we show up to the Ten-C knowing nothing about them. I will find something down there. I promise. We ready? Aye, Captain."
4,11,DETMER,COMPUTER,"Disco Zero Nine to Discovery, we're about to enter the ionosphere. Losing comms from there. Protective shielding deployed."
4,11,COMPUTER,DETMER,Protective shielding deployed. Hang on. Ride'll smooth out in a minute.
4,11,DETMER,BURNHAM,Hang on. Ride'll smooth out in a minute. Take a look at these ruins. The way the buildings have collapsed.
4,11,BURNHAM,DETMER,The Ten-C must've lived in the gas layers. But how? They must be unlike any species we've ever encountered.
4,11,DETMER,BURNHAM,"But how? They must be unlike any species we've ever encountered. Well, there has to be something down there to help us communicate with them."
4,11,BURNHAM,DETMER,One less thing to worry about. So we might not be alone.
4,11,DETMER,BURNHAM,So we might not be alone. Make sure they're set to stun.
4,11,BURNHAM,DETMER,Make sure they're set to stun. Are you sure?
4,11,DETMER,BURNHAM,Are you sure? What is that?
4,11,BURNHAM,DETMER,"Let's stay alert. Doctor Culber, what are your scans telling you? What do you think all the blue dust is?"
4,11,DETMER,BURNHAM,Check this out. A mass grave? Scans date these bones to the same time as the fragment strikes.
4,11,BURNHAM,DETMER,Scans date these bones to the same time as the fragment strikes. Even with all their tech.
4,11,DETMER,BURNHAM,"Even with all their tech. A full-planet evacuation was impossible. It would be for anyone. We need to get into that building, figure out who they are and how to talk to them. Let's go."
4,11,BURNHAM,NDOYE,"What are you feeling? If I were home, at least I could be helping with evacuations or mounting a defence."
4,11,NDOYE,T'RINA,"If I were home, at least I could be helping with evacuations or mounting a defence. We still have time, General. Captain Burnham's mission..."
4,11,T'RINA,NDOYE,"We still have time, General. Captain Burnham's mission... Is a waste of that time. The DMA could destroy both of our worlds within days. How can you be so calm?"
4,11,NDOYE,T'RINA,Is a waste of that time. The DMA could destroy both of our worlds within days. How can you be so calm? Ni'Var's emergency protocols are well defined. I trust my vice president is doing everything according to our plans.
4,11,T'RINA,NDOYE,Ni'Var's emergency protocols are well defined. I trust my vice president is doing everything according to our plans. The math doesn't lie. There are too many. Most will not be saved.
4,11,NDOYE,T'RINA,The math doesn't lie. There are too many. Most will not be saved. We are here to prevent such catastrophe. This is where we can best serve our people.
4,11,T'RINA,NDOYE,"We are here to prevent such catastrophe. This is where we can best serve our people. If we act. We could be meeting with the Ten-C even now, demanding they turn off their bloody device."
4,11,NDOYE,T'RINA,"If we act. We could be meeting with the Ten-C even now, demanding they turn off their bloody device. We cannot communicate if we know nothing about them."
4,11,T'RINA,NDOYE,We cannot communicate if we know nothing about them. Opportunities multiply as they are seized. We should have gone directly into the hyperfield.
4,11,DETMER,BURNHAM,"What do you think this was? Meeting space? Worship area? Maybe an arena? Community structures are common in a large variety of cultures. Maybe we'll find something that'll tell us. We're looking for technology, artefacts, anything that can provide cultural context."
4,11,BURNHAM,DETMER,"Meeting space? Worship area? Maybe an arena? Community structures are common in a large variety of cultures. Maybe we'll find something that'll tell us. We're looking for technology, artefacts, anything that can provide cultural context. Got it."
4,11,DETMER,BURNHAM,Captain? No. Stand back. Ah! Stay back!
4,11,BURNHAM,DETMER,Screaming. Yet.
4,11,DETMER,BURNHAM,Yet. How is it that we're experiencing the same visions?
4,11,BURNHAM,DETMER,There's no evidence of psionic energy or infrasound. Our suits filter out environmental factors. So whatever's doing this is doing it some other way.
4,11,DETMER,BURNHAM,"So whatever's doing this is doing it some other way. Five minutes. We will retrace our steps and figure out what's going on. Detmer, you stay back and keep safe, okay? This mission comes first. If we're not able to fix this, we're gonna need you to go back to the shuttle and contact Discovery. Alone."
4,11,BURNHAM,RENO,"Five minutes. We will retrace our steps and figure out what's going on. Detmer, you stay back and keep safe, okay? This mission comes first. If we're not able to fix this, we're gonna need you to go back to the shuttle and contact Discovery. Alone. Triple-brewed raktajino. Hot as hell, hold the nutmeg. You want one?"
4,11,RENO,BURNHAM,"Pro tip. Don't start with, I want to be you. It's kind of creepy. You'll figure it out. Detmer, are your settings any different than ours?"
4,11,BURNHAM,DETMER,"Detmer, are your settings any different than ours? No. They're all the same. There's no reason I should be fine."
4,11,DETMER,BURNHAM,No. They're all the same. There's no reason I should be fine. Is there any chance... it could be the dust?
4,11,BURNHAM,DETMER,And I touched it when I was examining the trichome. And I haven't come into direct contact with it.
4,11,DETMER,BURNHAM,"And I haven't come into direct contact with it. Okay. The hydrocarbons that you analysed earlier... they weren't found in any of the Federation databases, so maybe our suits wouldn't know how to block them."
4,11,BURNHAM,DETMER,"Okay. The hydrocarbons that you analysed earlier... they weren't found in any of the Federation databases, so maybe our suits wouldn't know how to block them. An unknown substance could get through if its structure was unusual enough. Here, let me recalibrate the programmable-matter filtering system. There."
4,11,DETMER,BURNHAM,"An unknown substance could get through if its structure was unusual enough. Here, let me recalibrate the programmable-matter filtering system. There. So glad you were paying attention in those EV trainings."
4,11,BURNHAM,DETMER,"So glad you were paying attention in those EV trainings. PTSD therapy came in handy, plus the way I grew up. I'm sort of the queen of putting things in boxes."
4,11,DETMER,BURNHAM,"PTSD therapy came in handy, plus the way I grew up. I'm sort of the queen of putting things in boxes. Take a look at this. Think I got something. Through the archway. Look at that."
4,11,BURNHAM,RENO,"Let's go find out what. Shield upgrade means increasing nominal system output. You get that, right?"
4,11,RENO,NDOYE,"Okay, every word of that is bad news. Get moving. If we lose replicators out here, we starve to death. No pressure. President T'Rina? You wished to speak further. Hello? President T'Rina?"
4,11,NDOYE,DETMER,"What you're asking already involves significant risk, so I must insist that it be a backup plan only. You need to give diplomacy time to work. If the Ten-C capitulate before United Earth is in the red zone, you and Mister Tarka must stand down. It can't be coincidence that you all had the same hallucinations."
4,11,DETMER,BURNHAM,"It can't be coincidence that you all had the same hallucinations. It's not. Somehow the hydrocarbons let us see and hear what they did, what it was like when their planet was destroyed."
4,11,BURNHAM,DETMER,This must be a cocoon of some kind. This room was a nursery. That must be why the structure was reinforced - to protect their young.
4,11,DETMER,BURNHAM,That must be why the structure was reinforced - to protect their young. I wonder. Monitor my biosigns.
4,11,BURNHAM,DETMER,"We're feeling love and safety here in the nursery, but outside, where so many of them died, we experienced panic and fear, like they must have. I mean, Kelpien and human biology are significantly different, but these hydrocarbons are affecting us almost identically. Maybe some emotions are universal."
4,11,DETMER,BURNHAM,"Maybe some emotions are universal. Neither do I, but there is something here. Let's reset our EV suit filters, finish scans and get some samples. We can talk while we work. We've got to get back to Discovery."
4,11,BURNHAM,RENO,"Neither do I, but there is something here. Let's reset our EV suit filters, finish scans and get some samples. We can talk while we work. We've got to get back to Discovery. It almost feels deliberate. What kind of idiot would pull a practical joke in the middle of an existential threat?"
4,11,RENO,BURNHAM,"Who's here? If someone's screwing around, today is not the day. (to Tarka) Please tell me I just spoiled a surprise party. Okay, we know the hydrocarbons convey different emotions. But how? And why?"
4,11,BURNHAM,DETMER,"Their emotions tell a story, give us context. Well, we need more pieces to the puzzle, but yeah, I think that's exactly what they can do. Nice work, all of you. This is what we came for. Let's get this back to the team. Disco Zero Nine to Discovery, we're back in comms range and on our way home."
4,11,DETMER,BURNHAM,"Disco Zero Nine to Discovery, we're back in comms range and on our way home. If you finish that sentence, I will demote you to ensign. It's okay to not be in control for five minutes."
4,11,BURNHAM,DETMER,"Maybe that's why the Ten-C created the hyperfield. To protect themselves, so they would never again have to experience that kind of fear and pain. The thing I can't reconcile is, they understand what it's like to have their home destroyed, and now they're doing the same to us."
4,11,DETMER,BURNHAM,"The thing I can't reconcile is, they understand what it's like to have their home destroyed, and now they're doing the same to us. I'll have my crew set course for the hyperfield immediately."
4,11,BURNHAM,T'RINA,"I'll have my crew set course for the hyperfield immediately. Mister Saru, if you could use a moment of respite after the challenges of the day, you are welcome to join me for a stroll on the holodeck."
4,11,T'RINA,BURNHAM,"Mister Saru, if you could use a moment of respite after the challenges of the day, you are welcome to join me for a stroll on the holodeck. DMA hits in 25 hours. Take whoever you need to assist with testing the chemicals."
